X,Y,id,@id,amenity,name,source,AND_a_nosr_p,brand,fuel:diesel,fuel:octane_91,fuel:octane_95,operator,created_by,religion,addr:postcode,addr:street,name:en,website,denomination,wikidata,addr:city,opening_hours,phone,cuisine,delivery,smoking,takeaway,postal_code,atm,parking,short_name,ref,addr:country,addr:housename,addr:place,phone2,phone3,taxi,addr:housenumber,brand:wikidata,brand:wikipedia,name:ru,shop,alt_name,toilets:wheelchair,wheelchair,addr:suburb,description,outdoor_seating,capacity,fee,tourism,url,goods,int_name,old_name,area,ele,building,consulate,country,diplomatic,name:de,office,date,name:ar,name:zh,construction,wpt_symbol,diet:vegetarian,microbrewery,emergency,wikipedia,name:mr,historic,cmt,sym,designation,dispensing,access,female,male,toilets:disposal,drive_in,drive_through,fuel:cng,fuel:lpg,note,wifi,collection_times,covered,motor_vehicle,sport,healthcare,fuel:petrol,charge,email,name:hi,currency:INR,fuel:biodiesel,fuel:biogas,fuel:octane_98,internet_access,type,addr:unit,bus,public_transport,addr:state,park_ride,supervised,surface,backrest,name:ja,landuse,name:ur,social_facility,social_facility:for,studio,fixme,vending,fax,contact:fax,payment:cash,diet,name:fr,amenity_1,site,payment:coins,payment:notes,level,internet_access:fee,addr:district,opening_hours_1,name:ko,service_times,bicycle_parking,extrude,tessellate,visibility,repeat_on,currency:others,currency:Rupees,name:es,name:km,coffee,drink:juice,phone_1,diet:vegan,healthcare:speciality,ferry,townhall:type,contact:email,contact:phone,name:cs,payment:credit_cards,air_conditioning,diaper,drinking_water,unisex,Guard_type,name:he,bar,shelter_type,height
73.0120786,19.046682,node/4646406891,node/4646406891,place_of_worship,,,,,,,,,,,400706,,Sri Akhandananda Ashram,,,,,Mo-Su 06:30-20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0370893,18.9565716,node/4646460401,node/4646460401,bus_station,,,,,,,,NMMT,,,410221,JNPT Road,Wavel Bus Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.1192994,18.9965423,node/4647000064,node/4647000064,bank,IDBI Bank,,,IDBI,,,,,,,,,IDBI Bank,https://www.idbi.com,,,,,,,,,,,,,IDBI,,,,,,,,,Q3633485,en:IDBI Bank,,,,,,,,,,,,,,,Industrial Development Bank of India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9883018,19.1914245,node/4647685694,node/4647685694,bus_station,,,,,,,,TMT,,,400605,Thane Belapur Road,Kalwa Depot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.1233012,18.9944805,node/4648387592,node/4648387592,school,,,,,,,,,,,410206,,Bhatia School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0163469,19.0078649,node/4648505096,node/4648505096,bus_station,Nerul Sector 46/48 NMMT Bus Depot,,,,,,,NMMT,,,,,Nerul Sector 46/48 NMMT Bus Depot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.4398468,18.8197908,node/4650581790,node/4650581790,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8390181,19.1958489,node/4650900015,node/4650900015,bank,Model Co-operative Bank,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8393922,19.1938396,node/4650919208,node/4650919208,atm,Yes Bank ATM,,,,,,,Yes Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8397241,19.193399,node/4650922200,node/4650922200,bank,Dena Bank,,,,,,,,,,,,Dena Bank,http://www.denabank.com,,,,,,,,,,,,,,,,,,,,,,Q3595747,en:Dena Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8088028,18.9760072,node/4655092790,node/4655092790,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8090515,18.9739576,node/4656440851,node/4656440851,bank,Axis Bank,,,,,,,,,,,,Axis Bank,https://www.axisbank.com,,,,,,,,,,,yes,,,,,,,,,,,Q2003549,en:Axis Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8697259,19.1038245,node/4657210592,node/4657210592,restaurant,,,,,,,,,,,,,Peshawri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8134201,18.9664905,node/4657376591,node/4657376591,restaurant,,,,,,,,,,,400007,Javji Dadaji Marg,Swati snacks,,,,Mumbai,Mo-Su 11:45-22:45,022 6580 8406,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9606519,19.1694974,node/4658634193,node/4658634193,restaurant,,,,,,,,,,,400081,Gawde Road 2,Prabhu Ice Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8282483,18.9511364,node/4658636589,node/4658636589,restaurant,,,,,,,,,,,,,Shree thaker bhojanalay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9591762,19.1695498,node/4658680890,node/4658680890,police,,,,,,,,,,,400081,Navghar Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9596394,19.1693421,node/4658681089,node/4658681089,pharmacy,,,,,,,,,,,400081,GV Scheme Road 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9570072,19.1753948,node/4658913990,node/4658913990,hospital,,,,,,,,,,,400080,Sarojini Naidu Road,Maher Ambe Maternity Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9509379,19.1721729,node/4658954489,node/4658954489,hospital,,,,,,,,,,,400080,Ganesh Gawde Road,Malini Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.951022,19.1722635,node/4658954589,node/4658954589,doctors,,,,,,,,,,,400080,Ganesh Gawde Road,Clinico Patho Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8814727,19.2855996,node/4659330111,node/4659330111,place_of_worship,Shree Hatkesh Mahadev Temple,,,,,,,,,hindu,,Shanti Vidya Nagri Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8908211,19.2862738,node/4659330112,node/4659330112,place_of_worship,Chinchaba Devi Mandir,,,,,,,,,hindu,,Ghodbandar Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8897672,19.2929832,node/4659330130,node/4659330130,place_of_worship,Shree Datta Mandir,,,,,,,,,hindu,,Ghodbandar Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8903763,19.2935596,node/4659330131,node/4659330131,place_of_worship,Khoja Jamat Khana,,,,,,,,,muslim,,Ghodbunder Fort Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.89135,19.2926805,node/4659330132,node/4659330132,marketplace,Ghodbunder Market,,,,,,,,,,,Ghodbundar Varsarva Naka Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8957932,19.2886489,node/4659330134,node/4659330134,place_of_worship,Shri Saibaba Mandir,,,,,,,,,hindu,,Ghodbunder Jhopadpatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9135395,19.2734779,node/4659330139,node/4659330139,taxi,United Mumbai Pune Taxi,,,,,,,,,,,Thane Ghodbunder Road,,,,,Thane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9163805,19.2753255,node/4659330140,node/4659330140,restaurant,Borivali Biryani Centre 4.0,,,,,,,,,,,Thane Ghodbunder Road,,,,,Thane,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9167319,19.275999,node/4659330141,node/4659330141,restaurant,Hotel Surekha Family Restaurant & Bar,,,,,,,,,,,Thane Ghodbunder Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9261626,19.2801372,node/4659330143,node/4659330143,fuel,Indian Oil Petrol Pump,,,,,,,,,,,Thane Ghodbunder Road,,,,,Thane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8469964,19.0568225,node/4659828293,node/4659828293,restaurant,,,,,,,,,,,,,Highway Gomantak,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9511896,19.1675439,node/4663156694,node/4663156694,clinic,,,,,,,,,,,400081,Pandit Jawaharlal Nehru Road,Dr. Simandhar Eye Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9668095,19.1876998,node/4663156696,node/4663156696,cinema,,,,,,,,,,,,Gokhale Road,Malhar Cinema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9678955,19.1876038,node/4663156697,node/4663156697,bank,,,,,,,,,,,,Gokhale Road,Navjeevan Blood Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8343712,18.9291288,node/4663402302,node/4663402302,fast_food,,,,,,,,,,,,,1441 pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8335542,18.9330785,node/4663402394,node/4663402394,restaurant,,,,,,,,,,,,Cawasji Patel Street,Yazdani Restaurant & Bakery,,,,,,,persian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0346041,19.0134487,node/4665265409,node/4665265409,school,,,,,,,,,,,400614,Vidya Prasarak High School Marg,VP English Medium School & Junior College,,,,,,,,,,,,,,,,,,,,,,Sector 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8700351,19.2853276,node/4665747187,node/4665747187,fuel,Indian Oil,,,,,,,,,,401107,Mira Bhayandar Road,,,,,Mira road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8574452,19.2843471,node/4665749355,node/4665749355,place_of_worship,Al Shamsh jummah mosque,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.4276942,18.7595731,node/4666732190,node/4666732190,fast_food,,,,,,,,,,,,,Maganlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.4277882,18.7595698,node/4666734490,node/4666734490,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8634424,19.1079583,node/4672154389,node/4672154389,restaurant,,,,,,,,,,,400059,JB Nagar Road,Nagpal Restaurant,,,,,,,indian,,,,,,,,,,,,,,,Akal A-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.844575,19.0401523,node/4672225593,node/4672225593,hospital,,,,,,,,,,,,Mia Mohd Chhotani Road,Pikale Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,पिकाले अस्पताल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8517121,19.0280158,node/4674771690,node/4674771690,restaurant,,,,,,,,,,,400019,Bhandarkar Road,Ram Ashray South Indian,,,,,,02224102623,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8421427,19.0368565,node/4674796490,node/4674796490,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8411776,19.0282957,node/4674815089,node/4674815089,cafe,,,,,,,,,,,,,Cafe TroFima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.835022,18.9531967,node/4676989392,node/4676989392,restaurant,,,,,,,,,,,,,New Jai Hind Restaurant,,,,,,,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8238813,18.9332945,node/4678083190,node/4678083190,restaurant,,,,,,,,,,,,,Pizza By The Bay,,,,,,,"italian_pizza;pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8242173,18.9333347,node/4678136189,node/4678136189,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8611948,19.107509,node/4683305101,node/4683305101,bank,Axis Bank ATM,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8643018,19.1072531,node/4683432441,node/4683432441,bank,Bassein Catholic Bank,,,,,,,,,,,JB Nagar Road,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.863941,19.1070614,node/4683432701,node/4683432701,bank,Canara Bank,,,,,,,,,,,JB Nagar Road,Canara Bank,http://www.canarabank.com,,,,,,,,,,,yes,,,,,,,,,,,Q2003777,en:Canara Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.864003,19.1072757,node/4683441200,node/4683441200,bank,Greater Bombay Co-operative Bank,,,,,,,,,,,JB Nagar Road,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8639437,19.1074162,node/4683441296,node/4683441296,bank,Punjab National Bank,,,,,,,,,,,JB Nagar Road,Punjab National Bank,https://www.pnbindia.in,,Q2743499,,,,,,,,,yes,,PNB,,,,,,,,,Q2743499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en:Punjab National Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8322128,19.0593474,node/4684968552,node/4684968552,bank,Cosmos Bank,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8274691,19.4056705,node/4689269189,node/4689269189,fire_station,,,,,,,,,,,,new link road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8336738,18.9263954,node/4690189689,node/4690189689,toilets,,,,,,,,BMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.9587853,19.1748219,node/4690189990,node/4690189990,place_of_worship,,,,,,,,,,hindu,400080,Pandit Jawaharlal Nehru Road,Kala Ganeshji Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8324522,18.9218281,node/4691070696,node/4691070696,bar,,,,,,,,,,,,,Social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8059824,18.9562188,node/4691693190,node/4691693190,toilets,,,,,,,,Public Toilet (2 rupees),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8928565,19.0921994,node/4694553483,node/4694553483,place_of_worship,Shiv Mandir,,,,,,,,,hindu,400072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
